RECRUITED_PERCENTAGE_LESS_THAN;Menos de §Y$VAL$§W% de soldados possíveis recrutados.\n;Moins de §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Weniger als §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Menos del §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
RECRUITED_PERCENTAGE_MORE_THAN;Ao menos §Y$VAL$§W% de soldados possíveis recrutados.\n;Au moins §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Mindestens §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Al menos el §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
SEPARATISM_TECH;Separatismo;Séparatisme;Separatismus;;Separatismo;;;;;;;;x
INC_RES_TECH;Pontos de pesquisa;Points de recherche;Forschungspunkte;;Puntos de investigación;;;;;;;;x
TOTAL_POPS_NOT_TR;Menos de §Y$VAL$§W pops em $WHERE$.\n;Moins de §Y$VAL$§W pop en $WHERE$.\n;Weniger als §Y$VAL$§W Bevs in $WHERE$.\n;;Menos de §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
TOTAL_POPS_TR;Ao menos de §Y$VAL$§W pops em $WHERE$.\n;Au moins §Y$VAL$§W pop en $WHERE$.\n;Mindestens §Y$VAL$§W Bevs in $WHERE$.\n;;Al menos §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
IS_CRIME_NOT_HIGHER_THAN_EDU_TR;Gasta mais em §Yeducação§W do que em administração.\n;Les dépenses d’§Yéducation§W sont supérieures aux dépenses d’administration.\n;Ausgaben für §YBildung§W übersteigen die für Verwaltung.\n;;Se gasta más en §Yeducación§W que en administración.\n;;;;;;;;x
IS_CRIME_HIGHER_THAN_EDU_TR;Gasta mais em §Yadministração§W do que em educação.\n;Les dépenses d’§Yadministration§W sont supérieures aux dépenses d’éducation.\n;Ausgaben für §YVerwaltung§W übersteigen die für Bildung.\n;;Se gasta más en §Yadministración§W que en educación.\n;;;;;;;;x
ANY_AT_WAR_STARTS;Qualquer país que está em guerra.;Tout pays avec lequel nous sommes en guerre.;Jedes Land, mit dem Krieg herrscht.;;Cualquier país con el que estás en guerra.;;;;;;;;x
REBEL_POWER_LESS_THAN;A ameaça rebelde é inferior a §Y$VAL$§W %.;La menace rebelle est inférieure à §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt weniger als §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es inferior al §Y$VAL$§W por ciento.;;;;;;;;x
REBEL_POWER_MORE_THAN;A ameaça rebelde é superior a §Y$VAL$§W %.;La menace rebelle est d’au moins §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt mindestens §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es de al menos el §Y$VAL$§W por ciento.;;;;;;;;x
POP_TYPE_PERC_NOT;Os $NAME$ representam menos de §Y$VAL$%§W.\n;$NAME$ : inférieur à §Y$VAL$%§W.\n;$NAME$ ist weniger als §Y$VAL$%§W.\n;;Los $NAME$ representan menos del §Y$VAL$%§W.\n;;;;;;;;x
POP_TYPE_PERC;Os $NAME$ representam, pelo menos §Y$VAL$%§W.\n;$NAME$ : supérieur à §Y$VAL$%§W.\n;$NAME$ ist mindestens §Y$VAL$%§W.\n;;Los $NAME$ representan al menos el §Y$VAL$%§W.\n;;;;;;;;x
MAJORITY_IS;A maioria da população é ;La majorité de la population est ;Bevölkerungsmehrheit ist ;;La mayoría de la población es ;;;;;;;;x
MAJORITY_IS_NOT;A maioria da população NÃO é ;La majorité de la population n’est PAS ;Bevölkerungsmehrheit ist NICHT ;;La mayoría de la población NO es ;;;;;;;;x
ICL;Islândia;Islande;Island;;Islandia;;;;;;;;x
ICL_ADJ;Islandês;islandais;Isländisch;;Islandesa;;;;;;;;x
ISR;Israel;Israël;Israel;;Israel;;;;;;;;x
ISR_ADJ;Israelense;israélien;Israelitisch;;Israelí;;;;;;;;x
BYZ;Império Bizantino;Empire byzantin;Byzantinisches Reich;;Imperio Bizantino;;;;;;;;x
BYZ_ADJ;Bizantino;byzantin;Byzantinisch;;Bizantina;;;;;;;;x
BYZ_conservative;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;x
BYZ_reactionary;Kómma Paleologós;Kómma Paleologós;Kómma Paleologós;;Kómma Paleologós;;;;;;;;x
BYZ_liberal;Kómma Fileleftheron;Kómma Fileleftheron;Kómma Fileleftheron;;Kómma Fileleftheron;;;;;;;;x
BYZ_anarcho_liberal;Neoteristikon Kómma;Neoteristikon Kómma;Neoteristikon Kómma;;Neoteristikon Kómma;;;;;;;;x
BYZ_socialist;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;;Sosialistikó Kómma Byzantós;;;;;;;;x
BYZ_communist;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;;Kommounistikó Kómma Byzantós;;;;;;;;x
BYZ_fascist;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;;Kómma ton Eleutherofróvon;;;;;;;;x
ISR_conservative;Herut;Herut;Herut;;Herut;;;;;;;;x
ISR_reactionary;Hazit Datit Meuhedet;Hazit Datit Meuhedet;Hazit Datit Meuhedet;;Hazit Datit Meuhedet;;;;;;;;x
ISR_liberal;Miflaga Progresivit;Miflaga Progresivit;Miflaga Progresivit;;Miflaga Progresivit;;;;;;;;x
ISR_anarcho_liberal;Tzionim Klaliym;Tzionim Klaliym;Tzionim Klaliym;;Tzionim Klaliym;;;;;;;;x
ISR_socialist;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;;Mifleget Poalei Eretz Yisrael;;;;;;;;x
ISR_communist;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;x
ISR_fascist;Brit HaBirionim;Brit HaBirionim;Brit HaBirionim;;Brit HaBirionim;;;;;;;;x
ICL_conservative;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;x
ICL_reactionary;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;x
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;x
ICL_anarcho_liberal;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;x
ICL_socialist;Althýedduflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;x
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;x
ICL_fascist;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;x
ANY_CORE_LIMITED;Para qualquer núcleo que é\n;Pour tout territoire clé qui est\n;Für jede Kernprovinz, für die gilt:\n;;Para cualquier núcleo que esté\n;;;;;;;;x
ANY_CORE_NORMAL;Todas as províncias centrais terá\n;Tous les territoires clés obtiennent\n;Alle Kernprovinzen erhalten\n;;Todas las provincias núcleo recibirán\n;;;;;;;;x
POLITICS_NOT_BEFORE;Nós não podemos mudar partido no poder novamente antes de §Y$DATE$§W.;Nous ne pouvons pas changer de parti dirigeant avant §Y$DATE$§W.;Ein erneuter Wechsel der Regierungspartei ist vor §Y$DATE$§W unmöglich.;;No podemos cambiar de nuevo el partido gobernante hasta el §Y$DATE$§W.;;;;;;;;x
POLITICS_NOT_ACCEPTED;A nossa forma de governo não permite partidos §Y$WHICH$§W.;Notre forme de gouvernement n’autorise pas les partis §Y$WHICH$§W.;Unsere Regierungsform gestattet keine §Y$WHICH$en§W Parteien.;;Nuestra forma de gobierno no permite partidos §Y$WHICH$§W.;;;;;;;;x
RELEASE_PRESTIGE;Prestigio: ;Prestige : ;Prestige: ;;Prestigio: ;;;;;;;;x
RELEASE_INFAMY;Infâmia: ;Infamie : ;Infamie: ;;Infamia: ;;;;;;;;x
EVTDESC19335;$MONARCHTITLE$, está organizando uma grande conferência internacional em $FROMCOUNTRY$ sobre políticas e práticas para uma maior colonização da África. A principal questão na conferência será um acerto na questão do Congo, e o resultado provável desta conferência é que o todo do Congo será reconhecido como uma posse de uma das nações delegada. Quase toda a nação civilizada de qualquer posição no mundo estarão enviando uma delegação para a conferência, mas o envio de uma delegação poderia ser mais caro do que o potencial ganho de mérito.;$MONARCHTITLE$, une conférence internationale importante aura lieu en $FROMCOUNTRY$ sur la politique et les pratiques de la colonisation de l’Afrique. Le sujet principal de la conférence sera le règlement de la question du Congo, et l’issue la plus probable est que le Congo dans son intégralité sera reconnu come possession d’une des nations présentes. La plupart des nations civilisées du monde enverra une délégation à la conférence, mais envoyer une délégation pourrait bien coûter plus cher que les bénéfices potentiels ne rapporteront.;$MONARCHTITLE$, $FROMCOUNTRY$ hält eine große internationale Konferenz über die Politik und Verhaltensweisen zur weiteren Kolonisierung Afrikas ab. Der Haupttagesordnungspunkt wird die endgültige Regelung der Kongofrage sein, und wahrscheinlich wird einem der delegierten Länder am Ende der Konferenz der gesamte Kongo als Besitz zugesprochen werden. Fast jede zivilisierte Nation der Welt wird eine Delegation zu der Konferenz schicken, aber das Entsenden einer Delegation könnte teurer werden als die potenziellen Gewinne.;;$MONARCHTITLE$, $FROMCOUNTRY$ va a organizar una conferencia internacional para tratar el tema de la colonización de África. El asunto principal que se tratará será la cuestión del Congo y el resultado más probable es que toda la región se le reconozca como posesión a uno de los países delegados. Casi todos los países civilizados del mundo enviarán una delegación, pero el coste de esta podría ser superior a los beneficios obtenidos.;;;;;;;;;;;x
EVTOPTA19335;Eu não quero perder a chance de ter uma fatia do magnífico bolo que é a África;Je ne veux pas manquer l'opportunité de nous approprier une part de ce magnifique gâteau qu’est l’Afrique !;Ich möchte diese gute Chance nicht missen, uns ein Stück diese fantastischen afrikanischen Kuchens abzuschneiden!;;¡No quiero perder la ocasión de conseguir una gran porción de la tarta africana!;;;;;;;;;x
EVTOPTB19335;Eu não sinto que tal coisa seja tão importante que mereça o mérito da nossa atenção.;Je ne pense pas qu’une affaire si peu importante mérite notre attention.;Ich denke nicht, dass eine derart unwichtige Angelegenheit unserer Aufmerksamkeit wert sind.;;No creo que un asunto tan trivial merezca nuestra atención.;;;;;;;;;x
EVTNAME19340;O Estado livre do Congo!;L’Etat Libre du Congo !;Der Kongo-Freistaat!;;¡El estado libre del Congo!;;;;;;;;;x
EVTDESC19340;'Estado Livre do Congo é o único desse tipo. Não tem nada a esconder, não tem segredos e não está em dívida com ninguém, exceto seu fundador.'\n- Rei Leopoldo II da bélgica\n\nA Conferência Congo que transmitem há algum tempo chegou a sua decisão com a questão do Congo. Na "Lei Geral" aprovada hoje, a conferência decidiu que $COUNTRY$ receberá o direito de governar, colonizar e explorar a região. O Estado Livre do Congo está sob a autoridade de $COUNTRY$, mas vai ser administrado como um estado formalmente independente. Sem dúvida, outros países apressam para estabelecer relações comerciais e explorar o potencial econômica do Congo;« L’État Libre du Congo est unique en son genre. Il n’a rien à cacher, n’a pas de secrets et n’est redevable à personne d’autre que son fondateur. »\n Léopold II de Belgique\n\nLa Conférence du Congo est parvenue à une décision au regard de la question congolaise. La Conférence a confirmé dans sa déclaration générale publiée ce jour, qu’un pays se verrait accorder les droits de diriger, exploiter et coloniser le Congo. Primauté a été donnée au projet $COUNTRY_ADJ$. L’Etat Libre du Congo sera administré par cette nation, mais sous la forme d’un pays indépendant. Les autres nations vont sans doute se précipiter pour établir des relations commerciales et examiner le potentiel économique du Congo.;Der Kongo-Freistaat ist einzig in seiner Art. Er hat nichts zu verbergen, keine Geheimnisse und er gehört niemand anderem als seinem Gründer.'\n- König Leopold II. von Belgien\n\nDie vor einiger Zeit abgehaltene Kongo-Konferenz ist zu einer Entscheidung hinsichtlich der Kongofrage gekommen: Die Konferenz hat bestätigt, dass der heute veröffentlichte Hauptbeschluss $COUNTRY$ das Recht zum Regieren, Ausbeuten und Kolonisierung des Kongo zusprechen wird. Der Kongo-Freistaat wird unter der Herrschaft von $COUNTRY$ stehen, formell aber als unabhängiger Staat verwaltet. Andere Nationen werden sicherlich hastig Handelsbeziehungen aufnehmen und das volle Wirtschaftspotenzial des Kongos untersuchen.;;El estado libre del Congo es único en su clase. No tiene nada que ocultar, no tiene secretos y no está en deuda con nadie, salvo con su fundador.\n- Leopoldo II de Bélgica\n\nLa conferencia del Congo, reunida hace algún tiempo, ha tomado una decisión con respecto a la cuestión del Congo. En el 'Acta general' promulgada hoy, la conferencia ha decidido que $COUNTRY$ recibirá el derecho de gobernar, colonizar y explotar la región. El estado libre del Congo quedará sometido a la autoridad de $COUNTRY$, pero será administrado como un estado formalmente independiente. Sin duda, otros países se apresurarán a establecer relaciones comerciales y a explorar todo el potencial económico del Congo;;;;;;;;;x
EVTOPTA19340;Oh, que grande dia!;Oh joie !;Oh Freude!;;¡Oh, qué gran día!;;;;;;;;;x
CNG_liberal;Partido Liberal;Parti Libéral;Liberale Partei;;Partido Liberal;;;;;;;;;x
CNG_conservative;Partido Conservador;Parti Conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;x
CNG_socialist;Partido Socialista;Parti Socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;x
CNG_communist;Partido Comunista;Parti Communiste;Kommunistische Partei;;Partido Comunista;;;;;;;;;x
CNG_reactionary;Partido Reacionário;Parti Réactionnaire;Reaktionäre Partei;;Partido Reaccionario;;;;;;;;;x
CNG_fascist;Partido Fascista;Parti Fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;x
CNG_anarcho_liberal;Partido Anarco-Liberal;Party Anarcho-libéral;Anarcho-liberale Partei;;Partido anarcoliberal;;;;;;;;;x
EVTNAME70000;$STATE$ garantiu Condição de Estado!;$STATE$ se voit accorder le statut d’état  !;$STATE$ erlangt Souveränität!;;¡$STATE$ - condición de estado!;;;;;;;;;x
EVTNAME70001;$STATE$ garantiu Condição de Estado!;$STATE$ se voit accorder le statut d’état  !;$STATE$ erlangt Souveränität!;;¡$STATE$ - condición de estado!;;;;;;;;;x
IS_SECONDARY_NATION;É uma Potência Secundária;est une puissance de second rang;Ist Großmacht zweiten Ranges;;es una potencia secundaria;;;;;;;;;x
IS_NOT_SECONDARY_NATION;Não é uma Potência Secundaria;nn’est pas une puissance de second rang;Ist keine Großmacht zweiten Ranges;;NO es una potencia secundaria;;;;;;;;;x
SET_PRIMARY_CULTURE;§Y$CULTURE$§W se converteu em cultura primaria.\n;§Y$CULTURE$§W est la culture principale.\n;§Y$CULTURE$§W als Primärkultur eingestellt.\n;;§Y$CULTURE$§W se convierte en cultura principal.\n;;;;;;;;;x
CB_ASSERT_HEGEMONY;Afirmar liderança\n;Asseoir son hégémonie\n;Vorherrschaft behaupten\n;;Afirmar hegemonía\n;;;;;;;;;x
unification_humiliate_cb_setup;Forçar outra grande potência a admitir a sua liderança sobre sua união cultural comum.;Force une autre Grande Puissance à vous concéder la primauté dans votre union culturelle commune.;Zwingen Sie eine andere Großmacht, Ihre Führung Ihrer gemeinsamen Kulturunion zu akzeptieren.;;Obliga a otra gran potencia a aceptar tu liderazgo sobre una unión cultural común.;;;;;;;;;x
unification_humiliate_cb_desc;Forçar outra grande potência a admitir a sua liderança sobre sua união cultural comum. Toda a sua influência sobre os países da região serão perdidas.;Force une autre Grande Puissance à vous concéder la primauté dans votre union culturelle commune. Toute son influence sur les pays de la zone sera perdue.;Zwingen Sie eine andere Großmacht, Ihre Führung Ihrer gemeinsamen Kulturunion zu akzeptieren. Der Einfluss der anderen Macht über Länder in dieser Region geht dadurch verloren.;;Obliga a otra gran potencia a aceptar tu liderazgo sobre una unión cultural común. Toda su influencia sobre los países de la zona se pierde.;;;;;;;;;x
EVTNAME19345;Borracha do Congo!;Le caoutchouc du Congo !;Kautschuk aus dem Kongo!;;¡Caucho del Congo!;;;;;;;;;x
EVTDESC19345;O solo da bacia do Congo é rico, fértil e perfeitamente adequado para o cultivo de borracha natural. Infelizmente, grande parte desta terra selvagem e verdejante fica dormente, inexplorada e não utilizada, no aperto sufocante de barbaridade e do atraso. Querem ter a oportunidade de desenvolver e explorar a riqueza natural da infinidade sombria que é o Estado Livre do Congo. Além disso, se não fizermos nada sobre essa situação, poderia dar os nativos idéias perigosas. O que você acha, Vossa Majestade?;Le sol du bassin du Congo est riche, fertile et convient parfaitement à la culture du caoutchouc naturel. Malheureusement, l’essentiel de cette terre verdoyante et sauvage demeure inexploitée car livrée aux mains de la barbarie et de l’arriération. De puissants intérêts économique en $COUNTRY$ ne souhaitent rien moins que d’avoir la possibilité de développer et exploiter les richesses naturelles de cette sombre corne d’abondance que constitue l'Etat Libre du Congo. Ne rien faire pourrait donner des idées dangereuses aux indigènes. Qu’en dites-vous Votre Majesté ?;Der Boden des Kongobeckens ist reich, fruchtbar und perfekt zum Anbau von natürlichem Kautschuk geeignet. Leider aber liegt ein Großteil dieses wilden, aber unreifen Landes unerforscht und ungenutzt im erstickenden Griff von Barbarismus und Rückständigkeit. Mächtige Wirtschaftskräfte in $COUNTRY$ wünschen sich nichts mehr, als die Gelegenheit zur Entwicklung und Ausbeutung der natürlichen Reichtümer dieses afrikanischen Füllhorns zu bekommen, das der Kongo-Freistaat darstellt. Außerdem würde man die Eingeborenen ansonsten eventuell auf gefährliche Ideen bringen. Was sagt Ihr, Eure Majestät?;;El suelo de la cuenca del Congo, rico y fértil, es un lugar idóneo para cultivar caucho natural. Por desgracia, parte de este salvaje vergel permanece inexplorada y sin usar, en las asfixiantes garras de la barbarie y el atraso. As grandes potências económicas de $COUNTRY$ no desean otra cosa que tener la oportunidad de desarrollar y explotar la riqueza natural de esa cornucopia negra que es el estado libre del Congo. Además, si no lo hacemos podríamos dar peligrosas ideas a los nativos. ¿Qué decís al respecto, majestad?;;;;;;;;;x
EVTOPTA19345;Certeza que esses nativos vão nos agradecer se ajudarmos!;Je suis certain que les autochtones nous y aideront !;Die Eingeborenen können uns sicher zur Hand gehen!;;¡Seguro que a esos nativos nos agradecen que les echemos una mano!;;;;;;;;;x
EVTOPTB19345;Viemos como portadores da civilização, e não como saqueadores.;Nous sommes là pour apporter la civilisation, pas pour piller le pays !;Wir bringen das Geschenk der Zivilisation und sind keine Plünderer!;;Hemos venido a traer la civilización, no a saquear el país.;;;;;;;;;x
EVTNAME19350;Associação da Reforma do Congo;L’Association pour la Réforme au Congo;Die Kongo-Reformvereinigung;;Asociación para Reforma del Congo;;;;;;;;;x
EVTDESC19350;Vários relatos de testemunhas ao longo dos últimos anos têm falado dos maus-tratos constante de sujeitos coloniais de $COUNTRY_ADJ$ no Estado Livre do Congo. Brutalidade generalizada, mutilação e até mesmo massacres foram relatados como ferramentas usadas frequentemente pelos sujeitos coloniais, e esses relatos começaram sujar a dignidade da politica colonial de $COUNTRY_ADJ$. Uma organização internacional (Associação da Reforma do Congo) foi fundada com o objetivo de restaurar a dignidade humana dos sujeitos coloniais de $COUNTRY$, e vários autores bem conhecidos e humanitários internacionais se uniram à causa.;$COUNTRY$ : au cours des dernières années, des témoins ont rapporté les mauvais traitements qui ont cours à l’encontre des indigènes des colonies dans l’Etat Libre du Congo. Brutalité, mutilations et même massacres sont souvent utilisés comme outils de contrôle par les colons sur les indigènes et ces rapports commencent à jeter un éclairage sombre sur la politique coloniale de l’État $COUNTRY_ADJ$. Une association internationale, l’Association pour la Réforme au Congo, a été fondée dans le but de restaurer la dignité des indigènes des colonies de l’État $COUNTRY_ADJ$. Plusieurs auteurs de renom et des humanitaires internationaux se sont joints à la cause.;Mehrere Augenzeugenberichte während der letzten Jahre verdeutlichen die kontinuierliche Misshandlung von $COUNTRY_ADJ$ Kolonialuntertanen im Kongo-Freistaat. Man berichtete, dass weitläufige Brutalität, Verstümmelungen und sogar Massaker oft als Unterwerfungsmaßnahmen eingesetzt würden, und diese Berichten haben begonnen, die $COUNTRY_ADJ$ Kolonialpolitik in äußerst schlechtem Licht erscheinen zu lassen. Nun wurde eine internationale Organisation -- die Congo Reform Association -- gegründet, die es sich auf die Fahnen geschrieben hat, die Menschenwürde der Kolonialuntertanen von $COUNTRY$ wiederherzustellen. Mehrere bekannte Autoren und internationale Verfechter der Menschenwürde haben sich für ihre Sache stark gemacht.;;Durante los últimos años, varios testigos han dado testimonio de los malos tratos que reciben los súbditos coloniales de $COUNTRY$ en el estado libre del Congo. Según parece, las autoridades coloniales emplean con prodigalidad la brutalidad, la mutilación e incluso las masacres. Estas historias comienzan a pintar con tintes muy oscuros la política colonial $COUNTRY_ADJ$. Se acaba de fundar una organización internacional, la Asociación para la Reforma del Congo, con el fin de devolver la dignidad a los súbditos coloniales de $COUNTRY$, y varios autores y filántropos famosos ya han anunciado su adhesión a la causa.;;;;;;;;;x
EVTOPTA19350;Maldição!;Bon sang !;Verdammt!;;¡Maldición!;;;;;;;;;x
annex_the_congo_title;Anexar o Congo;Annexer le Congo;Kongo annektieren;;Anexionad el Congo;;;;;;;;;x
annex_the_congo_desc;A pressão internacional tem sido crescente sobre a questão do Estado Livre do Congo. O Estado Livre, que é governado como propriedade pessoal do nosso Monarca, está recebendo uma enxurrada de críticas internacionais por conta das políticas coloniais brutais aplicadas lá. Nossa melhor opção nesta fase é provavelmente anexar o Estado Livre e reformar sua administração.;La pression internationale monte au sujet de l’Etat Libre du Congo. L’État Libre, qui est gouverné comme une propriété privée de notre souverain reçoit une volée de bois vert de la part de la communauté internationale au sujet du comportement brutal des colons. Notre meilleure option est sans doute d’annexer l’Etat Libre et d’en réformer l’administration.;Der internationale Druck über die Problematik des Kongo-Freistaats ist gewachsen. Der Freistaat, der als persönliches Eigentum unseres Königs regiert wird, erhält wegen der brutalen Kolonialpolitik, die dort durchgesetzt wird, massive internationale Kritik. Unsere beste Option beim jetzigen Stand ist wohl, den Freistaat zu annektieren und seine Verwaltung zu reformieren.;;La presión internacional sobre el asunto del Congo no deja de crecer. El estado libre, gobernado como patrimonio personal de nuestro monarca, es objeto de un bombardeo de críticas desde todo el mundo por la brutalidad de las políticas coloniales llevadas a cabo allí. A estas alturas, probablemente la mejor solución sea anexionar el estado libre y reformar su administración.;;;;;;;;;x
the_congo_reform_association;Associação da Reforma do Congo;L’Association pour la Réforme au Congo;Die Kongo-Reformvereinigung;;La Asociación para la Reforma del Congo;;;;;;;;;x
the_congo_refrom_association_desc;Uma organização humanitária internacional está sujando de vez nossas políticas coloniais no Congo.;Une organisation humanitaire internationale jette une lumière très défavorable sur notre politique coloniale au Congo.;Eine internationale Menschenrechtsorganisation wirft ein ungutes Licht auf unsere Kolonialpolitik im Kongo.;;Una organización humanitaria internacional está pintando de tintes más bien oscuros nuestras políticas coloniales en el Congo.;;;;;;;;;x
MODIFIER_BADBOY;Infâmia;Infamie;Infamie;;Infamia;;;;;;;;;x
rename_the_congo_title;Explorar o Congo!;Explorer le Congo !;Kongo erforschen!;;¡Exploremos el Congo!;;;;;;;;;x
rename_the_congo_desc;Já que o Estado Livre do Congo foi confirmado como um bem pessoal do Rei Leopoldo II, é justo e razoável explorar a região, e talvez deixar umas marcas da nossa passagem?;L’Etat Libre du Congo ayant été confirmé comme étant la propriété privée du roi Léopold II, il semble juste et naturel que nous explorions la région, et peut-être y laisser notre marque ?;Nachdem der Kongo-Freistaat als persönliches Eigentum von König Leopold II. bestätigt wurde, ist es nur vernünftig und gerecht, dass wir die Region nun erforschen ... und ihr vielleicht ein bisschen unseren Stempel aufdrücken.;;Ahora que el Congo se ha convertido en patrimonio personal del rey Leopoldo II, ¿no es razonable que exploremos la región e incluso intentemos dejar nuestro sello personal allí?;;;;;;;;;x
PROV2049;Lourenço Marques;Lourenzo Marques;Lourenço Marques;;Lourenzo Marques;;;;;;;;;x
brazzas_expedition_title;A Expedição de Brazza;Expédition de Brazza;Brazzas Expedition;;La expedición de Brazza;;;;;;;;;x
brazzas_expedition_desc;O Aventureiro Franco-Italiano Pierre Savorgnan de Brazza explorou a região do Congo nos anos de 1870 e 1880, trazendo a África Central e na margem a direita abriu a colonização francesa. A cidade de Brazzaville no Congo francês, é nomeado em homenagem ao Pierre.;L’explorateur franco-italien Pierre Savorgnan de Brazza explora la région du Congo dans les années 1870 et 1880 et il ouvrit l'Afrique Centrale et la rive occidentale du Congo à la colonisation française. La ville de Brazzaville au Congo français porte son nom.;Der franko-italienische Abenteurer Pierre Savorgnan de Brazza erforschte die Kongo-Region in den 1870er und 1880er Jahren und öffnete Zentralafrika und das rechte Ufer des Kongo-Flusses für die französische Zivilisation. Die Stadt Brazzaville in Französisch-Kongo wurde nach ihm benannt.;;El explorador y aventurero franco-italiano Pierre Savorgnan de Brazza exploró la región del Congo en las décadas de 1870 y 1880, con lo que el África central y la orilla derecha del río del mismo nombre se abrieron para la colonización francesa. La ciudad de Brazzaville, en el Congo francés, lleva su nombre como reconocimiento a esta hazaña.;;;;;;;;;x
USA_prussian_constitutionalism;O Reino da América;Le royaume d’Amérique;The Kingdom of America;;El reino de América;;;;;;;;;x
von_moltkes_staff_reforms_title;As reformas de von Moltke;Les réformes de von Moltke;von Moltkes Reformen;;Las reformas de von Moltke;;;;;;;;;x
